id_cliente;nome_cliente;email_cliente;genero;idade;segmento;cidade;estado;regiao;renda_estimada
679;Thiago Machado;thiago.machado679@exemplo.com.br;F;62;Consumidor Final;Belo Horizonte;MG;Sudeste;10646.74
680;  FELIPE  nascimento ;felipe.nascimento680@exemplo.com.br;F;24;Pequenas Empresas;Uberlândia;MG;Sudeste;7504.61
681;Aline Machado;aline.machado681@exemplo.com.br;F;35;Consumidor Final;Brasília;DF;Centro-Oeste;9882.93
682;Aline Costa;aline.costa682@exemplo.com.br;F;44;Consumidor Final;Recife;PE;Nordeste;13621.62
683;Gustavo Ribeiro;gustavo.ribeiro683@exemplo.com.br;F;54;Consumidor Final;Londrina;PR;Sul;4337.57
684;Bruna Dias;bruna.dias684@exemplo.com.br;F;53;Consumidor Final;Rio de Janeiro;RJ;Sudeste;9245.17
685;Thiago Alves;thiago.alves685@exemplo.com.br;F;29;Consumidor Final;Niterói;RJ;Sudeste;9070.79
686;Juliana Mendes;juliana.mendes686@exemplo.com.br;F;37;Corporativo;Fortaleza;CE;Nordeste;6290.88
687;vanessa vieira;vanessa.vieira687@exemplo.com.br;M;31;Consumidor Final;Rio de Janeiro;RJ;Sudeste;15465.23
688;Ana Marques;ana.marques688@exemplo.com.br;F;41;Corporativo;Feira de Santana;BA;Nordeste;8073.0
689;Patricia Freitas;patricia.freitas689@exemplo.com.br;M;25;Corporativo;Florianópolis;SC;Sul;7922.77
690;Eduardo Barbosa;eduardo.barbosa690@exemplo.com.br;M;40;Corporativo;Goiânia;GO;Centro-Oeste;7498.97
691;Carla Lopes;carla.lopes691@exemplo.com.br;M;57;Corporativo;Feira de Santana;BA;Nordeste;6870.33
692;Marcos Rodrigues;marcos.rodrigues692@exemplo.com.br;F;57;Pequenas Empresas;Caxias do Sul;RS;Sul;11517.69
693;Vanessa Freitas;vanessa.freitas693@exemplo.com.br;F;38;Consumidor Final;Belo Horizonte;MG;Sudeste;7365.12
694;Larissa Nascimento;larissa.nascimento694@exemplo.com.br;F;67;Corporativo;Joinville;SC;Sul;16263.75
695;Gustavo Andrade;gustavo.andrade695@exemplo.com.br;F;29;Consumidor Final;Feira de Santana;BA;Nordeste;16123.65
696;Juliana Andrade;juliana.andrade696@exemplo.com.br;M;28;Consumidor Final;Londrina;PR;Sul;8671.84
697;Rodrigo Oliveira;rodrigo.oliveira697@exemplo.com.br;M;67;Consumidor Final;Recife;PE;Nordeste;8671.3
698;Vinicius Oliveira;vinicius.oliveira698@exemplo.com.br;M;42;Pequenas Empresas;Niterói;RJ;Sudeste;7242.74
699;Fernanda Andrade;fernanda.andrade699@exemplo.com.br;M;71;Pequenas Empresas;Niterói;RJ;Sudeste;4980.91
700;Gabriel Dias;gabriel.dias700@exemplo.com.br;F;52;Corporativo;Caxias do Sul;RS;Sul;17438.18
701;Patricia Almeida;patricia.almeida701@exemplo.com.br;M;56;Pequenas Empresas;Brasília;DF;Centro-Oeste;9641.66
702;Leonardo Rocha;leonardo.rocha702@exemplo.com.br;F;48;Corporativo;Salvador;BA;Nordeste;10996.59
703;Renata Oliveira;renata.oliveira703@exemplo.com.br;F;27;Corporativo;Florianópolis;SC;Sul;7148.24
704;Lucas Soares;lucas.soares704@exemplo.com.br;F;48;Corporativo;Niterói;RJ;Sudeste;10922.11
705;Diego Freitas;diego.freitas705@exemplo.com.br;F;67;Consumidor Final;Recife;PE;Nordeste;9216.1
706;Larissa Barbosa;larissa.barbosa706@exemplo.com.br;F;44;Consumidor Final;São Paulo;SP;Sudeste;16579.24
707;Pedro Martins;pedro.martins707@exemplo.com.br;F;34;Consumidor Final;Joinville;SC;Sul;3491.12
708;Marcos Pereira;marcos.pereira708@exemplo.com.br;F;65;Pequenas Empresas;Londrina;PR;Sul;10870.69
709;Beatriz Carvalho;beatriz.carvalho709@exemplo.com.br;M;36;Consumidor Final;Santos;SP;Sudeste;3998.81
710;Rafael Barbosa;rafael.barbosa710@exemplo.com.br;M;19;Corporativo;Recife;PE;Nordeste;4680.03
711;Patricia Silva;patricia.silva711@exemplo.com.br;F;26;Corporativo;Rio de Janeiro;RJ;Sudeste;13857.69
712;Leonardo Silva;leonardo.silva712@exemplo.com.br;M;31;Corporativo;Niterói;RJ;Sudeste;7773.18
713;Larissa Nunes;larissa.nunes713@exemplo.com.br;F;68;Pequenas Empresas;Florianópolis;SC;Sul;2717.32
714;Mateus Marques;mateus.marques714@exemplo.com.br;M;67;Corporativo;Niterói;RJ;Sudeste;8596.47
715;Patricia Lopes;patricia.lopes715@exemplo.com.br;F;25;Consumidor Final;Londrina;PR;Sul;18085.96
716;Diego Pereira;diego.pereira716@exemplo.com.br;M;20;Pequenas Empresas;Feira de Santana;BA;Nordeste;5446.63
717;Leonardo Moreira;leonardo.moreira717@exemplo.com.br;F;61;Corporativo;Uberlândia;MG;Sudeste;17867.79
718;Priscila Costa;priscila.costa718@exemplo.com.br;M;48;Corporativo;Campinas;SP;Sudeste;12607.88
719;Camila Ribeiro;camila.ribeiro719@exemplo.com.br;M;58;Consumidor Final;Uberlândia;MG;Sudeste;9276.83
720;Lucas Ferreira;lucas.ferreira720@exemplo.com.br;M;68;Corporativo;Goiânia;GO;Centro-Oeste;6162.36
721;Gabriel Vieira;gabriel.vieira721@exemplo.com.br;M;67;Corporativo;Recife;PE;Nordeste;3658.52
722;Mariana Lopes;mariana.lopes722@exemplo.com.br;M;40;Consumidor Final;Caxias do Sul;RS;Sul;12706.57
723;Diego Fernandes;diego.fernandes723@exemplo.com.br;F;38;Consumidor Final;Niterói;RJ;Sudeste;18201.31
724;Renata Rocha;renata.rocha724@exemplo.com.br;M;62;Consumidor Final;Feira de Santana;BA;Nordeste;8357.63
725;Leonardo Rodrigues;leonardo.rodrigues725@exemplo.com.br;F;46;Pequenas Empresas;Campinas;SP;Sudeste;11312.1
726;Patricia Nascimento;patricia.nascimento726@exemplo.com.br;M;40;Pequenas Empresas;Goiânia;GO;Centro-Oeste;7476.0
727;Rafael Lima;rafael.lima727@exemplo.com.br;M;51;Consumidor Final;Brasília;DF;Centro-Oeste;4726.92
728;Larissa Marques;larissa.marques728@exemplo.com.br;F;67;Consumidor Final;Florianópolis;SC;Sul;12599.82
729;Thiago Andrade;thiago.andrade729@exemplo.com.br;F;33;Pequenas Empresas;São Paulo;SP;Sudeste;7427.31
730;Mateus Dias;mateus.dias730@exemplo.com.br;M;61;Pequenas Empresas;Joinville;SC;Sul;10310.05
731;Patricia Rodrigues;patricia.rodrigues731@exemplo.com.br;F;38;Pequenas Empresas;Caxias do Sul;RS;Sul;4000.57
732;Carla Dias;carla.dias732@exemplo.com.br;M;30;Consumidor Final;Niterói;RJ;Sudeste;3945.0
733;camila souza;camila.souza733@exemplo.com.br;F;57;Pequenas Empresas;Joinville;SC;Sul;13631.42
734;Beatriz Santos;beatriz.santos734@exemplo.com.br;M;59;Consumidor Final;Santos;SP;Sudeste;10209.91
735;Daniela Marques;daniela.marques735@exemplo.com.br;F;65;Pequenas Empresas;Campinas;SP;Sudeste;17493.37
736;Pedro Marques;pedro.marques736@exemplo.com.br;F;20;Pequenas Empresas;Campinas;SP;Sudeste;14169.1
737;Jessica Gomes;jessica.gomes737@exemplo.com.br;M;64;Consumidor Final;Uberlândia;MG;Sudeste;5965.59
738;Thiago Alves;thiago.alves738@exemplo.com.br;M;65;Pequenas Empresas;Curitiba;PR;Sul;11297.71
739;Leonardo Souza;leonardo.souza739@exemplo.com.br;F;47;Pequenas Empresas;Goiânia;GO;Centro-Oeste;13651.57
740;Pedro Mendes;pedro.mendes740@exemplo.com.br;F;39;Pequenas Empresas;Belo Horizonte;MG;Sudeste;12917.77
741;Patricia Barbosa;patricia.barbosa741@exemplo.com.br;F;38;Pequenas Empresas;Florianópolis;SC;Sul;15971.12
742;Pedro Moreira;pedro.moreira742@exemplo.com.br;M;52;Pequenas Empresas;Caxias do Sul;RS;Sul;5687.03
743;Vinicius Fernandes;vinicius.fernandes743@exemplo.com.br;F;46;Corporativo;Londrina;PR;Sul;17845.14
744;lucas andrade;lucas.andrade744@exemplo.com.br;M;26;Pequenas Empresas;Porto Alegre;RS;Sul;18392.62
745;Larissa Silva;larissa.silva745@exemplo.com.br;M;19;Corporativo;Curitiba;PR;Sul;14775.83
746;Diego Marques;diego.marques746@exemplo.com.br;M;20;Consumidor Final;Brasília;DF;Centro-Oeste;9704.03
747;Juliana Rodrigues;juliana.rodrigues747@exemplo.com.br;M;34;Consumidor Final;Goiânia;GO;Centro-Oeste;15420.51
748;Mateus Vieira;mateus.vieira748@exemplo.com.br;M;38;Pequenas Empresas;Uberlândia;MG;Sudeste;15124.34
749;Mariana Lopes;mariana.lopes749@exemplo.com.br;M;59;Pequenas Empresas;Goiânia;GO;Centro-Oeste;7096.41
750;Leonardo Nunes;leonardo.nunes750@exemplo.com.br;M;40;Corporativo;Santos;SP;Sudeste;16540.62
751;Pedro Carvalho;pedro.carvalho751@exemplo.com.br;M;59;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;16046.49
752;Priscila Silva;priscila.silva752@exemplo.com.br;M;51;Corporativo;Joinville;SC;Sul;2871.27
753;Patricia Vieira;patricia.vieira753@exemplo.com.br;M;21;Consumidor Final;Fortaleza;CE;Nordeste;13180.25
754;Thiago Almeida;thiago.almeida754@exemplo.com.br;M;45;Consumidor Final;Goiânia;GO;Centro-Oeste;6923.46
755;Thiago Rodrigues;thiago.rodrigues755@exemplo.com.br;F;65;Pequenas Empresas;Santos;SP;Sudeste;3003.77
756;Thiago Lima;thiago.lima756@exemplo.com.br;F;26;Pequenas Empresas;Fortaleza;CE;Nordeste;14621.14
757;Ana Fernandes;ana.fernandes757@exemplo.com.br;M;57;Pequenas Empresas;Joinville;SC;Sul;18452.38
758;Carla Pereira;carla.pereira758@exemplo.com.br;F;61;Corporativo;Londrina;PR;Sul;17263.45
759;Mateus Souza;mateus.souza759@exemplo.com.br;F;30;Corporativo;Salvador;BA;Nordeste;7428.04
760;  ALINE  rocha ;aline.rocha760@exemplo.com.br;M;57;Corporativo;Porto Alegre;RS;Sul;15591.82
761;Renata Almeida;renata.almeida761@exemplo.com.br;M;30;Consumidor Final;Feira de Santana;BA;Nordeste;13371.36
762;Juliana Moreira;juliana.moreira762@exemplo.com.br;M;21;Pequenas Empresas;Santos;SP;Sudeste;6161.69
763;Aline Freitas;aline.freitas763@exemplo.com.br;M;62;Corporativo;Porto Alegre;RS;Sul;15309.78
764;Larissa Almeida;larissa.almeida764@exemplo.com.br;M;52;Pequenas Empresas;Caxias do Sul;RS;Sul;5653.57
765;Patricia Soares;patricia.soares765@exemplo.com.br;F;64;Pequenas Empresas;Brasília;DF;Centro-Oeste;18374.52
766;Diego Nascimento;diego.nascimento766@exemplo.com.br;M;28;Corporativo;Joinville;SC;Sul;3179.79
767;Camila Nunes;camila.nunes767@exemplo.com.br;M;59;Corporativo;Londrina;PR;Sul;17606.38
768;Mateus Martins;mateus.martins768@exemplo.com.br;M;36;Consumidor Final;Florianópolis;SC;Sul;16338.79
769;Marcos Martins;marcos.martins769@exemplo.com.br;M;49;Corporativo;Joinville;SC;Sul;16328.4
770;Patricia Oliveira;patricia.oliveira770@exemplo.com.br;F;63;Pequenas Empresas;Fortaleza;CE;Nordeste;2550.26
771;Fernanda Freitas;fernanda.freitas771@exemplo.com.br;F;65;Corporativo;Caxias do Sul;RS;Sul;4759.19
772;Gustavo Dias;gustavo.dias772@exemplo.com.br;M;35;Pequenas Empresas;Porto Alegre;RS;Sul;15433.85
773;Marcos Lima;marcos.lima773@exemplo.com.br;F;27;Consumidor Final;São Paulo;SP;Sudeste;7771.11
774;Thiago Dias;thiago.dias774@exemplo.com.br;M;33;Corporativo;Joinville;SC;Sul;11538.25
775;Pedro Gomes;pedro.gomes775@exemplo.com.br;F;26;Pequenas Empresas;Caxias do Sul;RS;Sul;5570.14
776;Juliana Vieira;juliana.vieira776@exemplo.com.br;M;62;Corporativo;Uberlândia;MG;Sudeste;13693.72
777;Carla Freitas;carla.freitas777@exemplo.com.br;M;22;Corporativo;Niterói;RJ;Sudeste;11284.65
778;Leonardo Souza;leonardo.souza778@exemplo.com.br;M;44;Corporativo;Niterói;RJ;Sudeste;17867.5
779;Larissa Almeida;larissa.almeida779@exemplo.com.br;M;24;Consumidor Final;Londrina;PR;Sul;4344.2
780;Lucas Moreira;lucas.moreira780@exemplo.com.br;M;32;Pequenas Empresas;Londrina;PR;Sul;5963.87
781;Lucas Ribeiro;lucas.ribeiro781@exemplo.com.br;M;72;Pequenas Empresas;Recife;PE;Nordeste;12056.8
782;Diego Rocha;diego.rocha782@exemplo.com.br;F;26;Corporativo;Joinville;SC;Sul;4869.72
783;Fernanda Santos;fernanda.santos783@exemplo.com.br;F;32;Corporativo;São Paulo;SP;Sudeste;14300.58
784;Camila Moreira;camila.moreira784@exemplo.com.br;F;49;Pequenas Empresas;Belo Horizonte;MG;Sudeste;13412.16
785;Vanessa Almeida;vanessa.almeida785@exemplo.com.br;F;56;Consumidor Final;Salvador;BA;Nordeste;14185.91
786;Thiago Andrade;thiago.andrade786@exemplo.com.br;M;24;Pequenas Empresas;Goiânia;GO;Centro-Oeste;9561.24
787;jessica mendes;jessica.mendes787@exemplo.com.br;F;20;Pequenas Empresas;Curitiba;PR;Sul;11290.53
788;Carla Moreira;carla.moreira788@exemplo.com.br;M;46;Corporativo;Campinas;SP;Sudeste;8688.05
789;Larissa Moreira;larissa.moreira789@exemplo.com.br;M;36;Corporativo;Feira de Santana;BA;Nordeste;12194.09
790;Gabriel Nascimento;gabriel.nascimento790@exemplo.com.br;F;46;Pequenas Empresas;Niterói;RJ;Sudeste;3674.19
791;Carla Souza;carla.souza791@exemplo.com.br;M;44;Corporativo;Goiânia;GO;Centro-Oeste;7472.41
792;Lucas Ferreira;lucas.ferreira792@exemplo.com.br;F;34;Consumidor Final;Uberlândia;MG;Sudeste;7482.42
793;Marcos Freitas;marcos.freitas793@exemplo.com.br;M;25;Consumidor Final;Belo Horizonte;MG;Sudeste;13711.5
794;Marcos Ribeiro;marcos.ribeiro794@exemplo.com.br;M;53;Corporativo;Joinville;SC;Sul;8403.89
795;Vinicius Ferreira;vinicius.ferreira795@exemplo.com.br;M;27;Consumidor Final;Goiânia;GO;Centro-Oeste;5115.53
796;Diego Santos;diego.santos796@exemplo.com.br;F;58;Corporativo;Porto Alegre;RS;Sul;5145.35
797;Daniela Rodrigues;daniela.rodrigues797@exemplo.com.br;F;47;Consumidor Final;São Paulo;SP;Sudeste;10311.33
798;Ana Fernandes;ana.fernandes798@exemplo.com.br;M;55;Consumidor Final;Recife;PE;Nordeste;12949.37
799;Rafael Carvalho;rafael.carvalho799@exemplo.com.br;M;35;Pequenas Empresas;São Paulo;SP;Sudeste;12302.19
800;Patricia Marques;patricia.marques800@exemplo.com.br;M;21;Consumidor Final;Campinas;SP;Sudeste;12848.41
801;Gabriel Rodrigues;gabriel.rodrigues801@exemplo.com.br;F;23;Corporativo;Goiânia;GO;Centro-Oeste;2999.21
802;Pedro Ferreira;pedro.ferreira802@exemplo.com.br;M;65;Corporativo;Porto Alegre;RS;Sul;11637.15
803;Priscila Santos;priscila.santos803@exemplo.com.br;F;42;Corporativo;Porto Alegre;RS;Sul;15570.32
804;Vinicius Carvalho;vinicius.carvalho804@exemplo.com.br;F;26;Corporativo;Santos;SP;Sudeste;4188.98
805;Vanessa Lima;vanessa.lima805@exemplo.com.br;M;31;Pequenas Empresas;Salvador;BA;Nordeste;12176.48
806;Rodrigo Vieira;rodrigo.vieira806@exemplo.com.br;M;64;Corporativo;Fortaleza;CE;Nordeste;13425.06
807;Priscila Nunes;priscila.nunes807@exemplo.com.br;F;72;Pequenas Empresas;Porto Alegre;RS;Sul;7358.76
808;Carla Vieira;carla.vieira808@exemplo.com.br;M;54;Pequenas Empresas;Florianópolis;SC;Sul;10291.27
809;Leonardo Rocha;leonardo.rocha809@exemplo.com.br;M;36;Pequenas Empresas;Belo Horizonte;MG;Sudeste;18161.9
810;  LUCAS  souza ;lucas.souza810@exemplo.com.br;M;44;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;8948.87
811;Felipe Ribeiro;felipe.ribeiro811@exemplo.com.br;M;30;Pequenas Empresas;Uberlândia;MG;Sudeste;13447.28
812;Beatriz Nunes;beatriz.nunes812@exemplo.com.br;F;25;Consumidor Final;Porto Alegre;RS;Sul;13379.12
813;Felipe Martins;felipe.martins813@exemplo.com.br;M;39;Consumidor Final;São Paulo;SP;Sudeste;15791.35
814;Priscila Dias;priscila.dias814@exemplo.com.br;M;26;Pequenas Empresas;Recife;PE;Nordeste;10048.38
815;Marcos Almeida;marcos.almeida815@exemplo.com.br;F;68;Corporativo;Brasília;DF;Centro-Oeste;15470.92
816;priscila andrade;priscila.andrade816@exemplo.com.br;F;64;Pequenas Empresas;Fortaleza;CE;Nordeste;13254.62
817;  PATRICIA  fernandes ;patricia.fernandes817@exemplo.com.br;F;22;Corporativo;Goiânia;GO;Centro-Oeste;18004.7
818;beatriz marques;beatriz.marques818@exemplo.com.br;M;56;Pequenas Empresas;Joinville;SC;Sul;8549.93
819;Aline Souza;aline.souza819@exemplo.com.br;F;20;Pequenas Empresas;Porto Alegre;RS;Sul;6625.41
820;Mateus Lopes;mateus.lopes820@exemplo.com.br;F;31;Corporativo;Florianópolis;SC;Sul;10759.14
821;Mariana Souza;mariana.souza821@exemplo.com.br;M;46;Consumidor Final;Campinas;SP;Sudeste;10447.71
822;Renata Lopes;renata.lopes822@exemplo.com.br;M;48;Corporativo;Niterói;RJ;Sudeste;14138.79
823;Carla Gomes;carla.gomes823@exemplo.com.br;M;61;Pequenas Empresas;Niterói;RJ;Sudeste;18381.34
824;camila andrade;camila.andrade824@exemplo.com.br;M;37;Consumidor Final;Joinville;SC;Sul;17397.1
825;Eduardo Machado;eduardo.machado825@exemplo.com.br;F;20;Corporativo;Santos;SP;Sudeste;3880.58
826;Vinicius Dias;vinicius.dias826@exemplo.com.br;F;31;Pequenas Empresas;São Paulo;SP;Sudeste;7430.35
827;Camila Gomes;camila.gomes827@exemplo.com.br;F;25;Pequenas Empresas;Caxias do Sul;RS;Sul;6644.26
828;Mariana Lima;mariana.lima828@exemplo.com.br;M;52;Consumidor Final;Brasília;DF;Centro-Oeste;7910.19
829;Felipe Lima;felipe.lima829@exemplo.com.br;M;22;Consumidor Final;Porto Alegre;RS;Sul;7275.45
830;Daniela Costa;daniela.costa830@exemplo.com.br;M;48;Consumidor Final;Campinas;SP;Sudeste;16923.67
831;Gabriel Souza;gabriel.souza831@exemplo.com.br;F;29;Corporativo;Santos;SP;Sudeste;13686.24
832;Daniela Vieira;daniela.vieira832@exemplo.com.br;F;39;Corporativo;Feira de Santana;BA;Nordeste;15524.3
833;Diego Moreira;diego.moreira833@exemplo.com.br;M;54;Corporativo;Brasília;DF;Centro-Oeste;4348.26
834;Jessica Nunes;jessica.nunes834@exemplo.com.br;M;37;Corporativo;Feira de Santana;BA;Nordeste;13356.99
835;Diego Moreira;diego.moreira835@exemplo.com.br;M;57;Consumidor Final;Curitiba;PR;Sul;6406.26
836;Gustavo Martins;gustavo.martins836@exemplo.com.br;F;49;Corporativo;Caxias do Sul;RS;Sul;2693.31
837;Ana Souza;ana.souza837@exemplo.com.br;M;67;Corporativo;Feira de Santana;BA;Nordeste;7882.43
838;Bruna Rodrigues;bruna.rodrigues838@exemplo.com.br;M;53;Corporativo;Joinville;SC;Sul;12786.06
839;Renata Gomes;renata.gomes839@exemplo.com.br;F;57;Consumidor Final;Joinville;SC;Sul;6172.16
840;Mariana Lopes;mariana.lopes840@exemplo.com.br;M;55;Pequenas Empresas;Caxias do Sul;RS;Sul;9227.72
841;Pedro Vieira;pedro.vieira841@exemplo.com.br;M;60;Consumidor Final;Brasília;DF;Centro-Oeste;13114.56
842;Leonardo Freitas;leonardo.freitas842@exemplo.com.br;M;56;Pequenas Empresas;Recife;PE;Nordeste;9745.41
843;Patricia Souza;patricia.souza843@exemplo.com.br;F;22;Corporativo;Belo Horizonte;MG;Sudeste;11951.62
844;Eduardo Marques;eduardo.marques844@exemplo.com.br;F;59;Corporativo;Joinville;SC;Sul;12960.69
845;Mateus Alves;mateus.alves845@exemplo.com.br;M;60;Consumidor Final;Goiânia;GO;Centro-Oeste;4632.23
846;Patricia Gomes;patricia.gomes846@exemplo.com.br;F;31;Consumidor Final;Goiânia;GO;Centro-Oeste;13308.72
847;Felipe Gomes;felipe.gomes847@exemplo.com.br;F;40;Pequenas Empresas;Porto Alegre;RS;Sul;18341.71
848;Bruna Silva;bruna.silva848@exemplo.com.br;F;72;Consumidor Final;Fortaleza;CE;Nordeste;6995.21
849;Gustavo Mendes;gustavo.mendes849@exemplo.com.br;M;53;Pequenas Empresas;Campinas;SP;Sudeste;15578.28
850;Gustavo Souza;gustavo.souza850@exemplo.com.br;M;62;Corporativo;São Paulo;SP;Sudeste;11819.67
851;Marcos Costa;marcos.costa851@exemplo.com.br;F;52;Corporativo;Joinville;SC;Sul;5642.82
852;Mariana Lopes;mariana.lopes852@exemplo.com.br;F;71;Corporativo;Brasília;DF;Centro-Oeste;9000.94
853;Larissa Machado;larissa.machado853@exemplo.com.br;M;59;Consumidor Final;Niterói;RJ;Sudeste;2456.04
854;Leonardo Mendes;leonardo.mendes854@exemplo.com.br;M;26;Consumidor Final;Salvador;BA;Nordeste;12668.56
855;Pedro Machado;pedro.machado855@exemplo.com.br;M;50;Corporativo;Salvador;BA;Nordeste;9113.23
856;Jessica Almeida;jessica.almeida856@exemplo.com.br;M;56;Corporativo;Curitiba;PR;Sul;2321.11
857;Ana Machado;ana.machado857@exemplo.com.br;F;52;Corporativo;Fortaleza;CE;Nordeste;11594.54
858;Gabriel Santos;gabriel.santos858@exemplo.com.br;M;48;Pequenas Empresas;Florianópolis;SC;Sul;17876.33
859;Mateus Rodrigues;mateus.rodrigues859@exemplo.com.br;F;51;Corporativo;Fortaleza;CE;Nordeste;3475.22
860;Daniela Barbosa;daniela.barbosa860@exemplo.com.br;M;58;Pequenas Empresas;Recife;PE;Nordeste;10988.91
861;Bruna Gomes;bruna.gomes861@exemplo.com.br;M;47;Corporativo;Caxias do Sul;RS;Sul;10556.41
862;Ana Vieira;ana.vieira862@exemplo.com.br;F;36;Corporativo;Salvador;BA;Nordeste;4930.38
863;Diego Freitas;diego.freitas863@exemplo.com.br;F;58;Consumidor Final;Porto Alegre;RS;Sul;9912.52
864;mariana vieira;mariana.vieira864@exemplo.com.br;M;49;Corporativo;Porto Alegre;RS;Sul;3544.92
865;Carla Oliveira;carla.oliveira865@exemplo.com.br;F;57;Consumidor Final;Londrina;PR;Sul;6779.84
866;  VANESSA  lima ;vanessa.lima866@exemplo.com.br;M;65;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;4663.51
867;Rafael Ribeiro;rafael.ribeiro867@exemplo.com.br;M;29;Corporativo;Londrina;PR;Sul;15229.76
868;Vanessa Santos;vanessa.santos868@exemplo.com.br;M;70;Pequenas Empresas;Santos;SP;Sudeste;4712.65
869;Ana Moreira;ana.moreira869@exemplo.com.br;M;46;Pequenas Empresas;Joinville;SC;Sul;14033.79
870;Mariana Alves;mariana.alves870@exemplo.com.br;M;34;Pequenas Empresas;Florianópolis;SC;Sul;14514.39
871;Rodrigo Santos;rodrigo.santos871@exemplo.com.br;F;48;Corporativo;Joinville;SC;Sul;14362.25
872;Vinicius Freitas;vinicius.freitas872@exemplo.com.br;F;34;Corporativo;Joinville;SC;Sul;4565.94
873;  VANESSA  carvalho ;vanessa.carvalho873@exemplo.com.br;F;38;Pequenas Empresas;Feira de Santana;BA;Nordeste;17876.73
874;Eduardo Santos;eduardo.santos874@exemplo.com.br;F;57;Corporativo;Brasília;DF;Centro-Oeste;17164.08
875;Vanessa Lima;vanessa.lima875@exemplo.com.br;M;59;Corporativo;Londrina;PR;Sul;11722.08
876;Rafael Moreira;rafael.moreira876@exemplo.com.br;M;39;Pequenas Empresas;Curitiba;PR;Sul;13246.81
877;Mariana Costa;mariana.costa877@exemplo.com.br;M;44;Consumidor Final;São Paulo;SP;Sudeste;3792.49
878;Rodrigo Dias;rodrigo.dias878@exemplo.com.br;F;30;Corporativo;Curitiba;PR;Sul;2754.88
879;aline oliveira;aline.oliveira879@exemplo.com.br;M;25;Pequenas Empresas;Uberlândia;MG;Sudeste;3608.1
880;Aline Rodrigues;aline.rodrigues880@exemplo.com.br;M;62;Consumidor Final;Goiânia;GO;Centro-Oeste;5203.49
881;Larissa Almeida;larissa.almeida881@exemplo.com.br;F;67;Corporativo;Santos;SP;Sudeste;9159.83
882;Daniela Dias;daniela.dias882@exemplo.com.br;F;67;Consumidor Final;Caxias do Sul;RS;Sul;3406.15
883;Vinicius Santos;vinicius.santos883@exemplo.com.br;M;70;Corporativo;Caxias do Sul;RS;Sul;6514.04
884;Rafael Oliveira;rafael.oliveira884@exemplo.com.br;F;59;Consumidor Final;Uberlândia;MG;Sudeste;10220.53
885;Juliana Fernandes;juliana.fernandes885@exemplo.com.br;M;63;Corporativo;Uberlândia;MG;Sudeste;6421.64
886;Gabriel Oliveira;gabriel.oliveira886@exemplo.com.br;F;49;Consumidor Final;Londrina;PR;Sul;4626.32
887;Marcos Silva;marcos.silva887@exemplo.com.br;F;62;Consumidor Final;Joinville;SC;Sul;7576.24
888;  THIAGO  vieira ;thiago.vieira888@exemplo.com.br;F;43;Corporativo;Recife;PE;Nordeste;15958.0
889;Vinicius Nunes;vinicius.nunes889@exemplo.com.br;M;42;Consumidor Final;Brasília;DF;Centro-Oeste;17752.73
890;Jessica Moreira;jessica.moreira890@exemplo.com.br;F;61;Corporativo;Goiânia;GO;Centro-Oeste;7136.1
891;Gabriel Rocha;gabriel.rocha891@exemplo.com.br;F;72;Pequenas Empresas;Santos;SP;Sudeste;17863.09
892;Mateus Marques;mateus.marques892@exemplo.com.br;M;53;Consumidor Final;Porto Alegre;RS;Sul;2841.1
893;Thiago Dias;thiago.dias893@exemplo.com.br;M;62;Pequenas Empresas;Joinville;SC;Sul;8055.96
894;Mateus Mendes;mateus.mendes894@exemplo.com.br;M;30;Consumidor Final;Uberlândia;MG;Sudeste;2613.44
895;Bruna Pereira;bruna.pereira895@exemplo.com.br;F;52;Corporativo;Santos;SP;Sudeste;17928.75
896;Renata Almeida;renata.almeida896@exemplo.com.br;M;21;Corporativo;São Paulo;SP;Sudeste;7704.81
897;Leonardo Santos;leonardo.santos897@exemplo.com.br;F;52;Pequenas Empresas;Uberlândia;MG;Sudeste;4627.94
898;Bruna Pereira;bruna.pereira898@exemplo.com.br;M;59;Corporativo;Campinas;SP;Sudeste;2510.73
899;Priscila Freitas;priscila.freitas899@exemplo.com.br;M;29;Consumidor Final;Curitiba;PR;Sul;12512.38
900;Daniela Gomes;daniela.gomes900@exemplo.com.br;F;28;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;15816.24
901;Mateus Marques;mateus.marques901@exemplo.com.br;F;69;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;12234.74
902;Mateus Nunes;mateus.nunes902@exemplo.com.br;F;25;Corporativo;Caxias do Sul;RS;Sul;18106.41
903;Bruna Fernandes;bruna.fernandes903@exemplo.com.br;M;29;Pequenas Empresas;Uberlândia;MG;Sudeste;7668.71
904;Rodrigo Lima;rodrigo.lima904@exemplo.com.br;M;41;Pequenas Empresas;Salvador;BA;Nordeste;11220.55
905;Rafael Pereira;rafael.pereira905@exemplo.com.br;M;68;Consumidor Final;Campinas;SP;Sudeste;16012.08
906;Aline Martins;aline.martins906@exemplo.com.br;F;18;Consumidor Final;São Paulo;SP;Sudeste;2317.75
907;Priscila Oliveira;priscila.oliveira907@exemplo.com.br;F;62;Corporativo;Goiânia;GO;Centro-Oeste;15360.81
